S,B,layer,kernel,us
64,1,conv2,aten::cudnn_convolution,183.3837999999999
64,1,conv2,Activity Buffer Request,18.412600000000065
64,1,conv2,"void fft2d_r2c_32x32<float, false, 5u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",84.9337
64,1,conv2,"void fft2d_r2c_32x32<float, false, 1u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",27.8299
64,1,conv2,"void gemv2N_kernel<int, int, float2, float2, float2, float2, 128, 2, 4, 4, 1, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float2 const>, cublasGemvTensorStridedBatched<float2 const>, cublasGemvTensorStridedBatched<float2>, float2> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float2 const>, cublasGemvTensorStridedBatched<float2 const>, cublasGemvTensorStridedBatched<float2>, float2>)",47.545100000000005
64,1,conv2,"void fft2d_c2r_32x32<float, false, false, 1u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, cudnnActivationStruct, int, int)",23.075099999999885
64,1,conv3,aten::cudnn_convolution,73.6867
64,1,conv3,Activity Buffer Request,7.743700000000001
64,1,conv3,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, bool, int, int)",73.6867
64,1,conv4,aten::cudnn_convolution,13.407699999999931
64,1,conv4,Activity Buffer Request,1.3567000000000007
64,1,conv4,volta_sgemm_32x32_sliced1x4_nn,13.407699999999931
64,1,conv5,aten::cudnn_convolution,277.0848
64,1,conv5,Activity Buffer Request,29.032600000000002
64,1,conv5,"void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, bool, int, int)",277.0848
64,1,conv6,aten::cudnn_convolution,19.074600000000054
64,1,conv6,Activity Buffer Request,2.070299999999952
64,1,conv6,volta_sgemm_32x128_nn,15.365800000000036
64,1,conv6,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",3.708800000000019
64,1,pool2,aten::mean,5.660699999999986
64,1,pool2,Activity Buffer Request,0.579200000000003
64,1,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",5.660699999999986
64,1,fc1,aten::addmm,6.325900000000002
64,1,fc1,Activity Buffer Request,0.611200000000008
64,1,fc1,"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, true, false, 7, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",6.325900000000002
64,1,relu,aten::clamp_min_,3.19350000000004
64,1,relu,Activity Buffer Request,0.3231999999999971
64,1,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",3.19350000000004
64,1,fc2,aten::addmm,6.511599999999999
64,1,fc2,Activity Buffer Request,0.643100000000004
64,1,fc2,"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, true, false, 7, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",6.511599999999999
64,8,conv1,aten::cudnn_convolution,67.40589999999997
64,8,conv1,Activity Buffer Request,6.783799999999997
64,8,conv1,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.503899999999976
64,8,conv1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1,63.902
64,8,pool1,aten::max_pool2d_with_indices,15.63470000000001
64,8,pool1,Activity Buffer Request,1.6927999999999996
64,8,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",15.63470000000001
64,8,conv2,aten::cudnn_convolution,128.7514999999999
64,8,conv2,Activity Buffer Request,13.199700000000018
64,8,conv2,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",10.42529999999989
64,8,conv2,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.4718000000000186
64,8,conv2,_5x_cudnn_volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_medium_nhwc_tn_v1,109.04659999999998
64,8,conv2,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",5.807799999999998
64,8,conv3,aten::cudnn_convolution,158.74060000000014
64,8,conv3,Activity Buffer Request,15.957900000000006
64,8,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.4048000000000798
64,8,conv3,_5x_cudnn_volta_scudnn_128x64_relu_small_nn_v1,155.33580000000003
64,8,conv4,aten::cudnn_convolution,50.27309999999996
64,8,conv4,Activity Buffer Request,5.074999999999977
64,8,conv4,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.321499999999992
64,8,conv4,_5x_cudnn_volta_scudnn_128x64_relu_small_nn_v1,46.951599999999964
64,8,conv5,aten::cudnn_convolution,337.29689999999994
64,8,conv5,Activity Buffer Request,33.71949999999998
64,8,conv5,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",49.89489999999999
64,8,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",4.152999999999918
64,8,conv5,_5x_cudnn_volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_medium_nhwc_tn_v1,278.99979999999994
64,8,conv5,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",4.249200000000019
64,8,conv6,aten::cudnn_convolution,49.45139999999996
64,8,conv6,Activity Buffer Request,5.014300000000003
64,8,conv6,"void cudnn::cnn::kern_precompute_indices<false>(int*, int, int, int, int, int)",2.9566999999999894
64,8,conv6,"void precomputed_convolve_sgemm<float, 1024, 5, 5, 4, 3, 3, 1, false>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, bool, bool, float const*, float const*, int*)",46.494699999999966
64,8,pool2,aten::mean,9.609300000000053
64,8,pool2,Activity Buffer Request,0.9888000000000148
64,8,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",9.609300000000053
64,8,fc1,aten::addmm,13.468499999999972
64,8,fc1,Activity Buffer Request,1.32800000000002
64,8,fc1,"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 8, 9, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float> >(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",13.468499999999972
64,8,relu,aten::clamp_min_,2.979000000000019
64,8,relu,Activity Buffer Request,0.2976000000000113
64,8,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",2.979000000000019
64,8,fc2,aten::addmm,8.037999999999965
64,8,fc2,Activity Buffer Request,0.8063999999999965
64,8,fc2,"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 8, 9, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float> >(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",8.037999999999965
64,64,conv1,aten::cudnn_convolution,320.9363000000001
64,64,conv1,Activity Buffer Request,32.07249999999999
64,64,conv1,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",4.1245
64,64,conv1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1,316.81180000000006
64,64,pool1,aten::max_pool2d_with_indices,101.8341
64,64,pool1,Activity Buffer Request,10.07650000000001
64,64,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",101.8341
64,64,conv2,aten::cudnn_convolution,728.7406999999998
64,64,conv2,Activity Buffer Request,72.7816
64,64,conv2,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",4.066999999999894
64,64,conv2,_5x_cudnn_volta_scudnn_128x64_relu_small_nn_v1,724.6736999999998
64,64,conv3,aten::cudnn_convolution,290.2339999999999
64,64,conv3,Activity Buffer Request,29.048700000000007
64,64,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",4.140700000000004
64,64,conv3,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,286.0932999999999
64,64,conv4,aten::cudnn_convolution,142.33709999999996
64,64,conv4,Activity Buffer Request,14.361099999999999
64,64,conv4,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.9551000000000274
64,64,conv4,_5x_cudnn_volta_scudnn_128x64_relu_small_nn_v1,138.38199999999992
64,64,conv5,aten::cudnn_convolution,603.5302999999998
64,64,conv5,Activity Buffer Request,60.31179999999999
64,64,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",4.1886999999998356
64,64,conv5,_5x_cudnn_volta_scudnn_128x64_relu_small_nn_v1,599.3416
64,64,conv6,aten::cudnn_convolution,129.3200000000001
64,64,conv6,Activity Buffer Request,12.988300000000004
64,64,conv6,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.3567000000000236
64,64,conv6,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,125.96330000000007
64,64,pool2,aten::mean,45.553700000000006
64,64,pool2,Activity Buffer Request,4.8639000000000125
64,64,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",45.553700000000006
64,64,fc1,aten::addmm,27.467799999999944
64,64,fc1,Activity Buffer Request,2.8702999999999976
64,64,fc1,volta_sgemm_64x32_sliced1x4_tn,22.453700000000005
64,64,fc1,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",5.01409999999994
64,64,relu,aten::clamp_min_,3.052599999999984
64,64,relu,Activity Buffer Request,0.3039999999999964
64,64,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",3.052599999999984
64,64,fc2,aten::addmm,20.6778
64,64,fc2,Activity Buffer Request,2.070399999999995
64,64,fc2,volta_sgemm_32x32_sliced1x4_tn,20.6778
64,111,conv1,aten::cudnn_convolution,3285.5811999999946
64,111,conv1,Activity Buffer Request,324.88779999999997
64,111,conv1,"void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",26.280699999999776
64,111,conv1,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",342.64689999999825
64,111,conv1,volta_gcgemm_32x32_nt,1371.133199999999
64,111,conv1,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, cudnnActivationStruct, int, int)",1545.520399999998
64,111,pool1,aten::max_pool2d_with_indices,172.56000000000003
64,111,pool1,Activity Buffer Request,17.196199999999997
64,111,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",172.56000000000003
64,111,conv2,aten::cudnn_convolution,1078.0276
64,111,conv2,Activity Buffer Request,107.702
64,111,conv2,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",4.070299999999747
64,111,conv2,_5x_cudnn_volta_scudnn_128x64_relu_small_nn_v1,1073.9573
64,111,conv3,aten::cudnn_convolution,421.4171000000001
64,111,conv3,Activity Buffer Request,41.99860000000001
64,111,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",4.159800000000018
64,111,conv3,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,417.25730000000004
64,111,conv4,aten::cudnn_convolution,206.53590000000003
64,111,conv4,Activity Buffer Request,20.565499999999997
64,111,conv4,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.9934999999999947
64,111,conv4,_5x_cudnn_volta_scudnn_128x64_relu_small_nn_v1,202.54240000000004
64,111,conv5,aten::cudnn_convolution,1075.3169000000003
64,111,conv5,Activity Buffer Request,107.53009999999999
